houseTypes,area,num_floors,bedrooms,address,price,url
Bán Nhà riêng,60,5,6,"Hà Đông, Hà Nội",7.6,https://batdongsan.vn/can-ban-nha-dep-cau-buou-ha-dong-5-tang-60m2-o-to-kinh-doanh-chi-nhinh-7-ty-re-nhat-khu-vuc-r251541
Bán Nhà riêng,50,7,6,"Hà Đông, Hà Nội",11.8,https://batdongsan.vn/vp125i-118-ty-thang-may-o-to-tranh-van-phuc-la-khe-full-noi-that-r251540
Bán Nhà mặt phố,5000,12,,"Quận 1, TP Hồ Chí Minh",1.25,https://batdongsan.vn/toa-cao-oc-trung-tam-dac-dia-quan-1-5000m2-cho-thue-60000usd-r251535
Bán Nhà,55,4,4,"Nam Từ Liêm, Hà Nội",4.1,https://batdongsan.vn/nha-dep-o-ngay-ngo-ba-gac-vai-phut-ra-san-van-dong-my-dinh-du-tien-ich-r251534
Bán Nhà,45,5,4,"Nam Từ Liêm, Hà Nội",4.1,https://batdongsan.vn/nha-dep-ngo-thong-gan-pho-lon-o-to-cach-20m-chi-4-ty1-r251533
Bán Nhà,54,7,10,"Nam Từ Liêm, Hà Nội",9,https://batdongsan.vn/ban-toa-can-ho-mini-my-dinh-nam-tu-liem-full-thang-may-dong-tien-on-dinh-54m2x7t-mt-52-gia-9-ty-r251529
Bán Nhà riêng,220,4,2,"Ba Đình, Hà Nội",5.8,https://batdongsan.vn/ban-nha-ba-dinh-pho-ngoc-khanh-o-to-do-cua-lo-goc-55x4-mt5-dan-tri-cao-an-ninh-tot-r251528
Bán Nhà mặt phố,40,4,4,"Quận 11, TP Hồ Chí Minh",11,https://batdongsan.vn/tin-soc-nha-2-mat-tien-cu-xa-binh-thoi-4-tang-quan-11-chi-11ty-r251526
Bán Nhà riêng,64,,2,"Biên Hòa, Đồng Nai",2.2,https://batdongsan.vn/ban-nha-22-ty-64m2-ngay-trung-tam-bien-hoa-ke-truong-hoc-ngo-quyen-p-trung-dung-r251523
Bán Nhà riêng,79,4,4,"Tân Phú, TP Hồ Chí Minh",6.8,https://batdongsan.vn/nha-dep-khong-ti-vet-4-tang-hxt-thoai-ngoc-hau-tan-phu-6ty8-r251522
Bán Nhà riêng,99.4,7,18,"Nha Trang, Khánh Hòa",0.112,https://batdongsan.vn/ban-toa-can-ho-7-tang-18-phong-dang-kin-khach-tttp-gia-re-r251519
Bán Nhà riêng,60,,4,"Phú Nhuận, TP Hồ Chí Minh",5.8,https://batdongsan.vn/nha-chinh-chu-nguyen-trong-tuyen-3-lau-60m2-gia-giam-5-ty-8-r251516
Bán Nhà riêng,71,5,6,"Bình Thạnh, TP Hồ Chí Minh",14.7,https://batdongsan.vn/ban-nha-5tang-moi-hc-2021-6pn-7wc-hxt-nhua-sat-mt-dinh-bo-linh-706m2-147-ty-tl-r251513
Bán Nhà riêng,55,7,5,"Đống Đa, Hà Nội",10.05,https://batdongsan.vn/ban-nha-lang-dong-da-kinh-doanh-dinh-dt-55m2-mt-43m-nhinh-10-ty-r251511
Bán Nhà mặt phố,62,4,4,"Tân Phú, TP Hồ Chí Minh",4.5,https://batdongsan.vn/hxh-kinh-doanh-luy-ban-bich-tan-phu-62m2-chi-hon-4-ty-tl-voi-4-tang-tang-noi-that-r251510
Bán Nhà riêng,48,2,3,"Bình Thạnh, TP Hồ Chí Minh",7.4,https://batdongsan.vn/nha-hem-4m-nguyen-van-dau-48-x-10-2-lau-74-ty-binh-thanh-r251509
Bán Nhà riêng,43,2,3,"Phú Nhuận, TP Hồ Chí Minh",5.5,https://batdongsan.vn/hem-35m-thich-quang-duc-36-x-12m-2-lau-55-ty-phu-nhuan-r251508
Bán Nhà riêng,42,1,2,"Bình Thạnh, TP Hồ Chí Minh",6.8,https://batdongsan.vn/hem-hon-3m-hoang-hoa-tham-35-x-12m-chi-68-ty-binh-thanh-r251507
Bán Nhà riêng,53,3,4,"Thanh Khê, Đà Nẵng",3.25,https://batdongsan.vn/gia-cuc-tot-nha-ha-huy-tap-dan-tri-cao-oto-3-tang-moi-cuc-dep-4pn-co-pn-duoi-53m2-chi-325-ty-0947201049-r251504
Bán Nhà riêng,55,5,6,"Cầu Giấy, Hà Nội",11,https://batdongsan.vn/ban-nha-pho-khuc-thua-ducau-giayphan-loo-to-do-cuango-thongkinh-doanhnha-dep-o-ngay55m2x5tgia-11-ty-0969945393-r251503
Bán Nhà riêng,80,,,"Thủ Đức, TP Hồ Chí Minh",3,https://batdongsan.vn/ban-nha-dep-duong-so-6-linh-xuan-80m2-chi-33ty-r251502
Bán Nhà riêng,63,,4,"Thanh Khê, Đà Nẵng",4.85,https://batdongsan.vn/ban-nha-dien-bien-phu-thanh-khe-200m-su-dung-mt-5m-oto-kinh-doanh-chi-485-ty-tl-r251501
Bán Nhà riêng,38,2,3,"Tân Bình, TP Hồ Chí Minh",5.4,https://batdongsan.vn/hem-1-sec-nguyen-thi-nho-4-x-95m-2-lau-54-ty-tan-binh-r251500
Bán Nhà riêng,36,4,2,"Bình Thạnh, TP Hồ Chí Minh",5.15,https://batdongsan.vn/nha-hoang-hoa-tham-hem-xe-o-to-4-tang-r251498
Bán Nhà mặt phố,150,,5,"Phan Thiết, Bình Thuận",7.5,https://batdongsan.vn/mo-ban-block-dep-nhat-du-an-mui-ne-summerland-mat-tien-duong-bien-so-huu-lau-dai-r251492
Bán Nhà riêng,33,1,2,"Bình Thạnh, TP Hồ Chí Minh",3.8,https://batdongsan.vn/nha-dep-nguyen-thuong-hien-33-x-10m-1-lau-38-ty-binh-thanh-r251491
Bán Nhà riêng,34,2,3,"Bình Thạnh, TP Hồ Chí Minh",4.75,https://batdongsan.vn/noi-that-dep-phan-dang-luu-4-x-85m-2-lau-475-ty-binh-thanh-r251490
Bán Nhà riêng,49,1,3,"Tân Bình, TP Hồ Chí Minh",5.8,https://batdongsan.vn/nha-dep-hem-4m-nghia-hung-35-x-14m-3pn-58-ty-tan-binh-r251489
Bán Nhà riêng,40,2,2,"Tân Bình, TP Hồ Chí Minh",3.0,https://batdongsan.vn/tan-binh-nha-lo-goc-hem-xe-hoi-40m2-gia-chi-3ty8-ms-dung-r251485
Bán Nhà riêng,40,3,2,"Đống Đa, Hà Nội",2.7,https://batdongsan.vn/ban-nha-dep-trung-tam-quan-dong-da-40mx3t-giao-thong-thuan-tien-ngo-thong-gia-27-ty-r251483
Bán Nhà mặt phố,65,7,6,"Tây Hồ, Hà Nội",13.5,https://batdongsan.vn/ban-nha-pho-an-duongtay-hoo-to-vao-nhakinh-doanh-dinhnha-dep-o-ngay65m2x5tgia-135-ty-0969945393-r251482
Bán Nhà riêng,50,,2,"Phú Nhuận, TP Hồ Chí Minh",5,https://batdongsan.vn/ban-nha-giap-bien-quan-3-gan-nga-tu-lon-nguyen-van-troi-thong-cac-quan-50m2-no-hau-r251480
Bán Nhà riêng,32,4,2,"Hoàng Mai, Hà Nội",2.95,https://batdongsan.vn/ban-nha-chinh-chu-tam-trinh-quan-hoang-mai-32m2-x-4-tang-gia-nhinh-2-ty-dep-nhu-hoa-hau-r251477
Bán Nhà riêng,56,2,2,"Bình Thạnh, TP Hồ Chí Minh",6.95,https://batdongsan.vn/hem-xe-tai-thong-binh-thanh-nha-cung-cap-56m2-chi-6950-ty-tl-r251475
Bán Nhà riêng,72,1,2,"Bến Cát, Bình Dương",1.85,https://batdongsan.vn/ban-nha-1-tret-1-lau-kdc-thinh-gia-tan-dinh-ben-cat-kdc-nam-ngay-ql13-mua-cho-thue-tot-r251471
Bán Nhà riêng,44,5,4,"Hoàng Mai, Hà Nội",4.26,https://batdongsan.vn/ban-gap-nha-truong-dinh-kim-dong-o-to-kinh-doanh-2-thoang-44m2-x-5-tang-426-ty-r251470
Bán Nhà riêng,90,2,2,"Tân Bình, TP Hồ Chí Minh",6.5,https://batdongsan.vn/ban-nha-hxh-au-co-p10-tan-binh-90m2-2-tang-65-ty-0977943598-r251469
Bán Nhà riêng,58,2,4,"Phú Nhuận, TP Hồ Chí Minh",8.1,https://batdongsan.vn/hem-4m-cao-cap-truong-sa-42-x-14m-2-lau-phu-nhuan-r251468
Bán Nhà riêng,58,2,2,"Tân Phú, TP Hồ Chí Minh",5.8,https://batdongsan.vn/nha-rong-2-tang-hem-o-to-tranh-canh-aeon-tan-phu-chi-58-ty-r251467
Bán Nhà mặt phố,257,01,4,"Bắc Từ Liêm, Hà Nội",32.125,https://batdongsan.vn/can-ban-biet-thu-avenue-garden-phan-khu-thoi-dai-257m2-r251466
Bán Nhà riêng,40,2,3,"Tân Phú, TP Hồ Chí Minh",3.9,https://batdongsan.vn/noi-that-dep-luu-chi-hieu-43-x-95-2-lau-39-ty-tan-phu-r251462
Bán Nhà riêng,40,5,7,"Đống Đa, Hà Nội",5,https://batdongsan.vn/ban-nha-ngo-van-chuong-5-tang-phan-lo-kinh-doanh-nhinh-4-ty-r251460
Bán Nhà riêng,52,3,4,"Tân Bình, TP Hồ Chí Minh",7.5,https://batdongsan.vn/hem-xe-hoi-cach-mang-thang-tam-4-x-13m-3-lau-75-ty-tan-binh-r251457
Bán Nhà riêng,170,2,4,"Biên Hòa, Đồng Nai",12500,https://batdongsan.vn/can-tien-gap-ban-nha-1t2l-10x17-kdc-dinh-thuan-so-rieng-tho-cu-gia-tot-ho-tro-vay-nh-r251456
Bán Nhà riêng,104,2,,"Huế, Thừa Thiên Huế",2980.0,https://batdongsan.vn/nha-khai-dinh-2-tang-thiet-ke-hien-dai-cong-nang-r251454
Bán Nhà riêng,45,3,3,"Phú Nhuận, TP Hồ Chí Minh",5.9,https://batdongsan.vn/dep-kien-co-ho-bieu-chanh-51-x-9m-3-lau-59-ty-phu-nhuan-r251452
Bán Nhà riêng,32,5,3,"Bình Thạnh, TP Hồ Chí Minh",6,https://batdongsan.vn/hxh-binh-thanh-so-vuong-dep-5-tang-chi-6-ty-ngang-hiem-5m-r251450
Bán Nhà riêng,44,5,4,"Hoàng Mai, Hà Nội",4.26,https://batdongsan.vn/ban-gap-nha-truong-dinh-kim-dong-o-to-kinh-doanh-2-thoang-44m2-x-5-tang-426-ty-r251449
Bán Nhà mặt phố,44,1,2,"Thủ Đức, TP Hồ Chí Minh",2.15,https://batdongsan.vn/ban-gap-nha-hem-tai-duong-40-tpthu-duc-r251444
Bán Nhà riêng,52,2,4,"Phú Nhuận, TP Hồ Chí Minh",8.2,https://batdongsan.vn/hem-xe-hoi-tran-huu-trang-4-x-13m-chi-82-ty-phu-nhuan-r251443
Bán Nhà riêng,27,,2,"Tân Bình, TP Hồ Chí Minh",290,https://batdongsan.vn/0367256681-r251442
Bán Nhà riêng,78,2,,"Tân Phú, TP Hồ Chí Minh",3.8,https://batdongsan.vn/nha-tan-phu-thoai-ngoc-hau-6x13-78m2-2-tang-btct-gia-chi-38-ty-nhinh-r251440
Bán Nhà riêng,46,,4,"Phú Nhuận, TP Hồ Chí Minh",8.2,https://batdongsan.vn/hem-dep-4m-nha-4m-x-115m-tran-cao-van-chi-82-ty-phu-nhuan-r251435
Bán Nhà riêng,38,2,3,"Tân Phú, TP Hồ Chí Minh",4.4,https://batdongsan.vn/hem-1-sec-luong-the-vinh-4-x-95m-2-lau-44-ty-tan-phu-r251432
Bán Nhà mặt phố,65,2,,"Hải Châu, Đà Nẵng",4.4,https://batdongsan.vn/ban-nha-duong-nguyen-xuan-nhi-quan-hai-chau-tp-da-nang-r251427
Bán Nhà riêng,38,2,3,"Quận 10, TP Hồ Chí Minh",7.35,https://batdongsan.vn/ban-nha-duong-cach-mang-thang-tam-quan-10-mua-nha-don-tet-lien-he-nong-0765000358-r251424
Bán Nhà riêng,60,2,3,"Tân Phú, TP Hồ Chí Minh",6.7,https://batdongsan.vn/dien-tich-dep-5x12m-hem-4m-bo-bao-tan-thang-67-ty-tan-phu-r251422
Bán Nhà mặt phố,73,3,,"Cẩm Lệ, Đà Nẵng",6.73,https://batdongsan.vn/ban-nha-duong-pham-the-hien-quan-cam-le-r251421
Bán Nhà mặt phố,243,3,6,"Quận 8, TP Hồ Chí Minh",18.8,https://batdongsan.vn/ban-nha-mt-13x18-can-goc-duong-so-p7-quan-8-khu-tien-ich-day-du-r251420
Bán Nhà mặt phố,243,3,6,"Quận 8, TP Hồ Chí Minh",18.7,https://batdongsan.vn/ban-can-goc-mt-duong-so-p7-quan-8-khu-kd-sam-uat-shr-243m2-r251419
Bán Nhà mặt phố,243,3,6,"Quận 8, TP Hồ Chí Minh",18.6,https://batdongsan.vn/ban-nha-mt-duong-so-p7-quan-8-shr-13x18-khu-tien-ich-day-du-r251418
Bán Nhà mặt phố,74,3,4,"Gò Vấp, TP Hồ Chí Minh",6,https://batdongsan.vn/nha-ban-vao-o-ngay-74m2-3-tang-btct-phan-huy-ich-6-ty-r251414
Bán Nhà mặt phố,72,4,5,"Gò Vấp, TP Hồ Chí Minh",8.3,https://batdongsan.vn/nha-ban-hxt-thong-tu-tung-72m2-4-tang-btct-bui-quang-la-8x-ty-r251413
Bán Nhà mặt phố,142,,2,"Tân Phú, TP Hồ Chí Minh",17.5,https://batdongsan.vn/gap-ban-nha-mat-tien-thoai-ngoc-hau-luy-ban-bich-tan-phu-52m-x-254m-nha-trong-tien-kinh-doanh-r251412
Bán Nhà mặt phố,429,5,9,"Tân Phú, TP Hồ Chí Minh",55,https://batdongsan.vn/ban-gap-dinh-thu-mat-tien-thoai-ngoc-hau-tan-phu-429m2-xa-hoa-long-lay-r251411
Bán Nhà riêng,30,4,3,"Đống Đa, Hà Nội",4,https://batdongsan.vn/sieu-pham-hot-trung-liet-thai-ha-30m2-x-4-tang-ngo-o-to-do-cua-nhinh-4-ty-r251410
Bán Nhà riêng,63,4,3,"Tân Phú, TP Hồ Chí Minh",7.2,https://batdongsan.vn/ban-nha-4-tang-4x15m-duong-tran-quang-co-tan-phu-nha-moi-don-o-ngay-chi-nhinh-7-ty-r251407
Bán Nhà riêng,63,4,3,"Tân Phú, TP Hồ Chí Minh",7.2,https://batdongsan.vn/ban-nha-4-tang-4x15m-duong-tran-quang-co-tan-phu-nha-moi-don-o-ngay-chi-nhinh-7-ty-r251406
Bán Nhà riêng,30,5,,"Long Biên, Hà Nội",3,https://batdongsan.vn/ban-nha-nguyen-van-linh-oto-vao-nha-30m2x-5-tang-mat-tien-4m-3-ty-r251405
Bán Nhà riêng,60,1,2,"Tân Bình, TP Hồ Chí Minh",6.5,https://batdongsan.vn/nha-rong-an-ninh-o-to-7-cho-vao-trong-pham-van-bach-65-ty-r251404
Bán Nhà riêng,38,3,,"Thanh Trì, Hà Nội",2.6,https://batdongsan.vn/ban-nha-van-dien-trung-tam-thanh-tri-38m2-sat-cong-cho-gia-26-ty-0976661811-r251403
Bán Nhà riêng,50,,4,"Tân Bình, TP Hồ Chí Minh",5,https://batdongsan.vn/lo-goc-thoang-50m2-gia-re-gap-ban-nha-duong-au-co-tan-binh-r251399
Bán Nhà riêng,56,,2,"Liên Chiểu, Đà Nẵng",2.7,https://batdongsan.vn/nha-dep-moi-tien-ich-bat-ngandt-56m2gia-27-ty-r251394
Bán Nhà riêng,67.5,2,,"Giồng Riềng, Kiên Giang",3.8,https://batdongsan.vn/ban-nen-va-nha-o-r251390
Bán Nhà riêng,104,2,,"Huế, Thừa Thiên Huế",2980.0,https://batdongsan.vn/nha-khai-dinh-2-tang-thiet-ke-hien-dai-cong-nang-r251386
Bán Nhà riêng,65,,4,"Bình Tân, TP Hồ Chí Minh",6.3,https://batdongsan.vn/nha-dep-huong-lo-2-binh-tan-hxh-ngang-55m-be-the-4pn-gia-chi-6ty3-r251384
Bán Nhà riêng,68,3,4,"Quận 10, TP Hồ Chí Minh",13.6,https://batdongsan.vn/nha-3-tang-btct-xe-7-cho-vao-nha-68m2-chi-136-ty-r251383
Bán Nhà riêng,48,2,3,"Quận 12, TP Hồ Chí Minh",2.9,https://batdongsan.vn/nha-cuc-hiem-chi-2x-ty-48m2-2-tang-tan-chanh-hiep-quan-12-r251382
Bán Nhà riêng,50,3,3,"Thanh Trì, Hà Nội",2.6,https://batdongsan.vn/ban-nha-vinh-quynhthanh-tri-50m-3-tang-gia-nhinh-2ty-r251380
Bán Nhà riêng,50,3,3,"Thanh Trì, Hà Nội",2.6,https://batdongsan.vn/ban-nha-vinh-quynhthanh-tri-50m-3-tang-gia-nhinh-2ty-r251379
Bán Nhà riêng,21,2,2,"Bình Thạnh, TP Hồ Chí Minh",3.2,https://batdongsan.vn/nha-no-trang-long-binh-thanh-chi-3ty2-tl-gan-hem-xe-hoi-benh-vien-gia-dinh-r251378
Bán Nhà riêng,32,2,2,"Tân Phú, TP Hồ Chí Minh",3.99,https://batdongsan.vn/ban-nha-duong-tran-van-on-tan-phu-smart-home-thong-minh-hien-dai-gia-gan-4-ty-r251377
Bán Nhà riêng,76,,,"Quận 12, TP Hồ Chí Minh",5.6,https://batdongsan.vn/mat-tien-kinh-doanh-vip-quan-12-duong-nhua-8m-tan-chanh-hiep-75m2-chi-5x-ty-r251376
Bán Nhà riêng,324,2,38,"Quận 7, TP Hồ Chí Minh",25,https://batdongsan.vn/ban-chdv-38-phong-dt-324m2-12x27-nguyen-van-linh-q7-hem-nhua-xe-tai-6m-25-ty-tl-r251375
Bán Nhà riêng,40,4,2,"Đống Đa, Hà Nội",2.7,https://batdongsan.vn/ban-nha-ngo-cho-kham-thiemdong-da40m2x4tfull-noi-thatnha-dep-o-ngaygia-27-ty-0969945393-r251374
Bán Nhà riêng,29,4,3,"Bình Thạnh, TP Hồ Chí Minh",4.7,https://batdongsan.vn/nha-4-tang-dinh-tien-hoang3-pn-chi-47-ty-tl-hoan-cong-day-du-r251372
Bán Nhà riêng,50,2,3,"Tân Phú, TP Hồ Chí Minh",5,https://batdongsan.vn/ban-gap-nha-hem-oto-thoai-ngoc-hau-quan-tan-phu50m2tret-2-launha-moi-o-ngay-chi-5-ty-r251370
Bán Nhà riêng,50,2,,"Bình Tân, TP Hồ Chí Minh",2.45,https://batdongsan.vn/ban-nha-quan-binh-tan-ngay-nguyen-son-tan-phu-2-tang-dt-50m2-chi-2ty-r251369
Bán Nhà mặt phố,38,5,5,"Hà Đông, Hà Nội",5,https://batdongsan.vn/lo-goc-to-hieu-o-to-d-cua-kinh-doanh-dinh-van-phong-thuan-tien-o-suong-hiem-lh-0986581285-r251368
Bán Nhà riêng,40,2,4,"Tân Bình, TP Hồ Chí Minh",6.7,https://batdongsan.vn/ban-gap-nha-au-co-phuong-10-tan-binh-40m2-tret-2-lau-hem-oto-dong-duc-tien-kinh-doanh-r251366
Bán Nhà riêng,38,2,3,"Quận 10, TP Hồ Chí Minh",7.35,https://batdongsan.vn/ban-nha-duong-cach-mang-thang-tam-quan-10-mua-nha-don-tet-lien-he-nong-0765000358-r251365
Bán Nhà riêng,15,6,4,"Đống Đa, Hà Nội",3,https://batdongsan.vn/nha-hiem-pho-quoc-tu-giam-nho-xinh-6-tang-nhinh-3-ty-r251364
Bán Nhà riêng,48,,,"Thường Tín, Hà Nội",2.55,https://batdongsan.vn/chi-255-ty-co-nha-phan-lo-duyen-thai-48m-o-to-d-cua-vao-nha-r251363
Bán Nhà mặt phố,36,,2,"Quận 11, TP Hồ Chí Minh",6,https://batdongsan.vn/soc-chi-6ty-mat-tien-kinh-doanh-le-dai-hanh-dt-3x12m-quan-11-r251362
Bán Nhà riêng,35,5,3,"Hà Đông, Hà Nội",4.09,https://batdongsan.vn/can-ban-gap-nha-dep-ha-tri-2-ha-dong-35m5t-409-ty-o-to-sat-cua-r251361
Bán Nhà riêng,19,3,2,"Quận 1, TP Hồ Chí Minh",3.2,https://batdongsan.vn/nha-dep-hem-bu-tran-dinh-xu-3-tang-thong-nguyen-trai-quan-1-r251360
Bán Nhà riêng,150,1,3,"Thủ Đức, TP Hồ Chí Minh",6.5,https://batdongsan.vn/ban-nha-quoc-lo-13-thu-duc-7x22-hxh-gia-ha-chi-con-65-ty-r251359
Bán Nhà riêng,70,4,5,"Hoàng Mai, Hà Nội",8.0,https://batdongsan.vn/ban-gap-nha-hoang-mai-70m-4-tang-gia-nhinh-8-ty-do-cua-r251358
Bán Nhà mặt phố,100,5,4,"Gia Lâm, Hà Nội",30,https://batdongsan.vn/ban-nha-cho-vai-ninh-hiep-gia-lam-mat-duong-kinh-doanh-oto-tranh-100m-30-ty-r251357
Bán Nhà riêng,88.7,,,"Biên Hòa, Đồng Nai",3.5,https://batdongsan.vn/ban-gap-nha-c4-khu-vuc-cho-tam-hoa-r251356
Bán Nhà riêng,135,,,"Huế, Thừa Thiên Huế",7,https://batdongsan.vn/phan-khu-king-garden-sieu-pham-mat-tien-kinh-doanh-r251352
Bán Nhà riêng,60,3,4,"Quận 7, TP Hồ Chí Minh",11.9,https://batdongsan.vn/ban-nha-3-lau-duong-81-khu-tan-quy-dong-p-tan-phong-q7-r251347
Bán Nhà mặt phố,140,,1,"Quận 7, TP Hồ Chí Minh",23,https://batdongsan.vn/ban-nha-cap-4-dt-10x14m-duong-77-khu-tan-quy-quan-7-gia-thuong-luong-r251346
Bán Nhà riêng,108,2,2,"Quận 7, TP Hồ Chí Minh",14.5,https://batdongsan.vn/nha-6x18m-2-lau-duong-69-khu-tan-quy-dong-phuong-tan-phong-quan-7-r251345
Bán Nhà mặt phố,150,4,9,"Quận 7, TP Hồ Chí Minh",27,https://batdongsan.vn/nha-725x20m-tret-lung-4-lau-duong-79-phuong-tan-quy-quan-7-r251344
Bán Nhà riêng,49,1,3,"Phú Nhuận, TP Hồ Chí Minh",5.8,https://batdongsan.vn/nha-dep-hem-4m-tran-cao-van-35-x-14m-3pn-58-ty-phu-nhuan-r251341
Bán Nhà riêng,52,2,4,"Tân Phú, TP Hồ Chí Minh",6.2,https://batdongsan.vn/hem-xe-hoi-duong-duc-hien-4-x-13m-chi-62-ty-tan-phu-r251339
Bán Nhà riêng,121,3,3,"Huế, Thừa Thiên Huế",6600.0,https://batdongsan.vn/ban-nha-dep-kqh-bau-va-duong-oto-135m-full-noi-that-r251338
Bán Nhà riêng,84,4,4,"Quận 7, TP Hồ Chí Minh",10.5,https://batdongsan.vn/chinh-chu-gui-ban-nha-hxh-lam-van-ben-84m2-4-tang-4pn-dep-lung-linh-chi-105-ty-0906993584-r251337
Bán Nhà riêng,33,1,2,"Tân Phú, TP Hồ Chí Minh",3.6,https://batdongsan.vn/nha-dep-kenh-tan-hoa-33-x-10m-1-lau-2pn-36-ty-tan-phu-r251336
Bán Nhà mặt phố,70,,,"Thủ Đức, TP Hồ Chí Minh",5,https://batdongsan.vn/ban-nha-lo-goc-3mat-tien-hem-xe-hoi-70m2-chi-5ty-tam-binh-thu-duc-r251335
Bán Nhà mặt phố,220,,1,"Quận 7, TP Hồ Chí Minh",27,https://batdongsan.vn/nha-cap-4-hem-chinh-487-duong-vo-thi-nho-phuong-tan-thuan-dong-quan-7-dt-8x29m-r251333
Bán Nhà riêng,48,2,3,"Phú Nhuận, TP Hồ Chí Minh",6.4,https://batdongsan.vn/nha-hem-4m-dep-le-van-sy-48-x-10-2-lau-64-ty-phu-nhuan-r251329
Bán Nhà riêng,39,4,3,"Đống Đa, Hà Nội",3.38,https://batdongsan.vn/co-hoi-tot-co-nha-chua-boc-dien-tich-rong-nha-moitang-full-noi-that-39m2-chi-hon-3-ty-r251328
Bán Nhà mặt phố,,5,,"Đồng Hới, Quảng Bình",,https://batdongsan.vn/shophouse-mat-bien-ngay-trung-tam-khu-do-thi-regal-legend-quang-binh-r251326
Bán Nhà riêng,52,2,4,"Tân Bình, TP Hồ Chí Minh",8.7,https://batdongsan.vn/hem-xe-hoi-cach-mang-thang-tam-4-x-13m-chi-87-ty-tan-binh-r251325
Bán Nhà riêng,63,4,4,"Thanh Xuân, Hà Nội",6.5,https://batdongsan.vn/ban-nha-tai-to-vinh-dien-thanh-xuan-63m-4-tang-65-ty-r251323
Bán Nhà riêng,53,3,4,"Phú Nhuận, TP Hồ Chí Minh",7.8,https://batdongsan.vn/phu-nhuan-dan-tri-41-x-13m-3-lau-chi-78-ty-phung-van-cung-r251322
Bán Nhà riêng,42,1,2,"Phú Nhuận, TP Hồ Chí Minh",4.8,https://batdongsan.vn/hem-hon-3m-nguyen-cong-hoan-35-x-12m-chi-48-ty-phu-nhuan-r251319
Bán Nhà riêng,44,3,3,"Quận 3, TP Hồ Chí Minh",7.1,https://batdongsan.vn/hem-thong-35m-nguyen-phuc-nguyen-32-x-14m-3-lau-quan-3-r251317
Bán Nhà riêng,58,2,4,"Phú Nhuận, TP Hồ Chí Minh",8.1,https://batdongsan.vn/hem-4m-2-lau-hoang-van-thu-42-x-14m-chi-81-ty-phu-nhuan-r251316
Bán Nhà riêng,60,1,2,"Tân Bình, TP Hồ Chí Minh",5.7,https://batdongsan.vn/dien-tich-dep-5x12m-hem-4m-pham-van-hai-57-ty-tan-binh-r251315
Bán Nhà riêng,40,5,,"Cầu Giấy, Hà Nội",5.6,https://batdongsan.vn/ban-nha-trung-kinh-q-cau-giay-40m-x-5tang-moi-toanh-chat-luong-full-noi-that-ve-o-luon-r251314
Bán Nhà riêng,47,2,2,"Thủ Đức, TP Hồ Chí Minh",4.55,https://batdongsan.vn/nha-dep-o-linh-dong-thu-duc-dien-tich-47m-gia-455ty-hem-oto-r251313
Bán Nhà riêng,85,1,3,"Gò Vấp, TP Hồ Chí Minh",6.8,https://batdongsan.vn/ban-nha-5x17m-ngay-lotte-nguyen-van-luong-hxh-85m2-gia-chi-68-ty-r251312
Bán Nhà riêng,45,6,6,"Cầu Giấy, Hà Nội",5.2,https://batdongsan.vn/ban-nha-phan-lo-cau-giayo-tongo-nong-thoangnha-dep-o-ngay45m2x6tgia-52-ty-0969945393-r251311
Bán Nhà riêng,52,6,5,"Bình Tân, TP Hồ Chí Minh",6.5,https://batdongsan.vn/khu-phan-lo-hl2-hxh-6m-moi-dep-lung-linh-6-tang-btct-52m2-ngang-4x13m-nhinh-6ty5-tl-r251310
Bán Nhà riêng,52,6,5,"Bình Tân, TP Hồ Chí Minh",6.5,https://batdongsan.vn/khu-phan-lo-hl2-hxh-6m-moi-dep-lung-linh-6-tang-btct-52m2-ngang-4x13m-nhinh-6ty5-tl-r251309
Bán Nhà riêng,40,5,4,"Thanh Trì, Hà Nội",2.98,https://batdongsan.vn/chua-toi-3-ty-co-ngay-nha-mat-ngo-tai-trung-tam-thanh-tri-40m2-5-tang-15m-o-to-tranh-r251308
Bán Nhà riêng,43,2,2,"Gò Vấp, TP Hồ Chí Minh",4.33,https://batdongsan.vn/quang-trung-go-vap-nha-dep-43m2-nhinh-4-ty-tang-noi-that-moi-r251307
Bán Nhà mặt phố,56,,,"Thanh Xuân, Hà Nội",2.63,https://batdongsan.vn/nha-dep-khuong-trung-thanh-xuan-o-to-kinh-doanh-dinh-dien-tich-56m2-mat-tien-4m-gia-265-ty-r251306
Bán Nhà mặt phố,34,1,2,"Bình Tân, TP Hồ Chí Minh",4.5,https://batdongsan.vn/ban-nha-hxt-vao-o-ngay-phuong-an-lac-a-quan-binh-tan-r251305
Bán Nhà mặt phố,60,7,6,"Tây Hồ, Hà Nội",13.5,https://batdongsan.vn/ban-nha-an-duongtay-honha-dep-o-ngayo-to-vao-nhavia-hekinh-doanh-dinh60m2x5tgia-135-ty-0969945393-r251303
Bán Nhà riêng,30,,,"Quận 10, TP Hồ Chí Minh",5,https://batdongsan.vn/gap-ban-nha-gia-re-duong-ba-hat-quan-10-dt-30m2-gia-5-ty-cho-thue-10trthang-r251302
Bán Nhà riêng,30,3,3,"Đống Đa, Hà Nội",3,https://batdongsan.vn/ban-nha-ngo-van-huong-dong-da-30m2-mt-5m-nhinh-3-ty-3-gac-tranh-r251301
